# gridatlas	unix	entry_lines	entries	sha12
1789602188	1214434	884	238578f05707
1789317609	1214693	888	3554c1e5bc2b
1789317281	1214622	887	70fe85f1aff5
1789317269	1214592	886	30cf63e7c33a
1789316819	1214539	885	466a6a8b711e
1789316804	1214502	884	4e3fbe5c9e1c
1789135055	1214589	886	f1418572a98b
1789134857	1214587	886	99f14dfd173e
1789134847	1214558	885	f4b926a86e45
1789122416	1214486	884	5ec21c89ee41
1789122262	1214400	883	ece848117a6d
1789122063	1214460	884	0abae4ecce1b
1789122005	1214459	884	de935df55ab6
1789121957	1214062	881	59363f22c166
1789121815	1214062	881	1c06975d274a
1789121744	1214039	880	8fe97862ff58
1789121686	1214039	880	e6aa1d625056
1789121658	1213979	879	5d45c45f59a4
1789121573	1213855	878	52e75641961c
1789121504	1213833	877	ef5fe97cc186
1789121398	1213776	878	e7f9425a547e
1789120991	1213789	878	c203d9509f2f
1789120831	1213718	877	b47c48ecd04d
1789117465	1213682	877	e3123cb4b9d7
1789117397	1213601	876	2ffc777d8441
1789117180	1213661	877	5b1f0af5ff26
1789117112	1213283	874	be5f4fb22d43
1789117036	1213282	874	9649123718a3
1789096899	1212927	869	908efc6b64ac
1789096866	1212911	869	19588c2dbae4
1789096476	1212908	869	deb51f868308
1789095993	1212907	869	1cbc3a2962db
1789095618	1212894	869	d025e2168b8e
1789095588	1212953	869	8bdedfc488d3
1789095332	1212820	868	159346d2669c
1789095283	1212750	867	ae4ca33caa19
1789094682	1212551	866	f5a49410c6af
1789092706	1212459	865	7e2295f28fef
1788857578	1212313	864	b4227c5010db
1788857321	1202273	860	b4b1d22f7da1
1788857039	1192264	856	b84e8b2ff9c3
1788841337	1182292	852	d475608c51c4
1788841027	1172393	848	2787c8adf122
1788841019	1172391	848	ccf675d40741
1788831884	1172211	847	c9f7a8218fa3
1788828604	1172209	847	bb9d84f014ab
1788828455	1172122	846	5c41ec49db66
1788827433	1102829	841	f1b31a9784cb
1788826494	1093099	837	fdb3503ef666
1788825022	1083117	832	3b2184f19ff8
1788824616	1083097	832	db74f7a55d8d
1788824281	1083078	832	b821c7ecf2d8
1788824184	1074458	829	3235a34d1a2f
1788823754	1074442	829	0e25e3b6b590
1788817758	1065889	826	cf429bc438f8
1788785051	1065870	826	380c7ea8ceab
1788784821	1065859	826	5a4960bb67ee
1788783390	1056591	822	7910d92d0f44
1788775550	1054192	818	92a79161659f
1788772435	1045119	814	9e558fa21390
1788771493	1035887	809	eee5d66e91a8
1788752788	1027018	805	c5b474e360a7
1788752640	1026831	805	0eab5c2f3832
1788752345	1026162	801	b075b0f1acab
1788752244	1025974	800	98dd908954c4
1788751406	1025362	797	db5338bf9613
1788751212	1025347	797	2e5879fc56e5
1788739129	1025125	796	c4a39f87b1e8
1788738263	1015085	792	397498365492
1788735711	1005724	789	b09ee3b640c0
1788735561	1005622	789	2c944489a9d6
1788697777	753878	694	e891ea6c21ee
1788673048	1028951	825	b608de2665f6
1788672525	1028768	824	a7c176851eff
1788672077	1027016	823	ad666b939845
1788671385	1025266	822	443b2683e5b5
1788671311	1025089	821	354f0616f168
1788671191	1024912	820	52743f04c1b0
1788670752	1024737	819	bb8f07ae8afb
1788669684	1022988	818	479d3a162116
1788669558	1035029	815	17b3d414364e
1788669332	1022802	816	685d0e88bb5f
1788668328	1020902	814	6d77a92688c0
1788668232	1020709	813	b19a395b9489
1788667630	1034975	813	cc809cbbc107
1788667190	1020483	811	baacdb506152
1788666864	1017008	809	4ef118886cbe
1788666731	1015085	806	809dc91e4c3a
1788666700	1013349	805	5adbbf72692c
1788666656	1011643	804	fc649768961c
1788665528	1008208	801	ffd15b01b13c
1788665207	1009952	803	7a51609ae5f5
1788665109	1008267	802	14d563615bc7
1788665013	1006450	799	d594c1e42157
1788664935	1004666	796	60e0945fcca1
1788664840	1002914	793	dacc0abfdaac
1788664143	1001189	790	2d616e417dd0
1788664102	999595	789	8448ec008cb7
1788663928	998014	788	6b9657eb003b
1788663688	996368	786	66b445b90800
1788663626	997004	799	f417f17e4849
1788663581	991383	784	db38dfe0811c
1788660911	985482	783	bd6af85a422d
1788652493	985539	784	ab46203dcdfe
1788652472	985524	783	9289b8f6dd88
1788631484	985452	782	805b4b114766
1788625493	985452	782	0ea9ba168828
1788625252	974959	778	78e49b0f35f3
1788625139	974854	777	405d637ee9d9
1788623999	964327	773	067a5f082aa8
1788622847	953869	769	96d70a52b070
1788622553	931333	761	8fe77a54d35f
1788622253	931333	761	dd0d89c4ef7d
1788622030	921028	757	fb8dc54c7f4c
1788621076	882673	742	05b8eee76584
1788620193	862516	733	64db4629925a
1788615652	854242	729	c2f6faded146
1788615614	846275	726	f03e60928d79
1788615066	846096	725	2a3a7e8d8377
1788613906	837869	721	dccd741f1d24
1788610626	822029	713	e887eeeeb316
1788580650	813191	708	18cffd516db0
1788579277	797860	703	17896640f127
1788577437	797626	701	5c013cdbf323
1788576750	782747	696	100d206147d6
1788576482	767928	691	9c1ed59f3d61
1788576144	753030	686	54438ef9e07f
1788572561	739184	688	cd1833320f61
1788561318	739133	688	3061dfcc8901
1788561303	738903	686	c8c01d5a112a
1788561289	738585	685	51fca0b29392
1788561268	738132	682	bfb38b485174
1788561256	738092	680	6f70d9696d3c
1788559832	737949	679	c44ba11d2426
1788558979	737857	679	bb7eb7ed2f34
1788557142	737824	679	703337bb927e
1788551956	723107	673	b7a40d1f881a
1788528740	677466	653	64268fd06a0d
1788524534	641197	634	f70a4a6a3fd8
1788512466	634025	630	4b3fd52d0b48
1788495712	630236	620	73ad1bde4261
1788493570	605316	610	2d8cc7bacf80
1788488820	576750	593	5cb95611bae0
1788485776	556349	583	ab80d45be05e
1788484032	542472	578	03ac1fd5b094
1788483004	528518	573	6d2bad3c7bd0
1788481456	499179	561	7d1416023be8
1788481381	499173	561	3506bfb2b4d2
1788479741	474186	553	b73247803377
1788479655	474160	553	eb50a0f878cb
1788479611	474097	552	04727c68f41b
1788479460	473925	552	029fd0c01a74
1788479360	473876	552	fcc46125e360
1788479315	473808	552	e13c7544e599
1788479264	473720	552	101a626a2df2
1788479201	473581	552	5e7ea9fa7deb
1788479065	473488	552	f1daff8378df
1788478998	473363	552	4dfc0ac5c389
1788478904	473239	552	69b866a70051
1788478811	473169	552	64320b54216b
1788478737	473048	552	bb2a160980bd
1788478701	473005	552	28c1f6515121
1788478672	472981	552	01e64d347977
1788478626	472929	552	3220f71339e6
1788478574	472903	552	957b2ed73167
1788478529	472865	552	418f207abc50
1788478493	472838	552	529790fcad9c
1788478405	472743	552	cbfac7b55866
1788478332	472688	552	d02c76bbc523
1788478298	472679	552	e5350a0a1ff2
1788478253	472633	552	39c50aafe8cb
1788478221	472611	552	655be6c81fde
1788478187	472582	552	2bb9d49b373a
1788478145	472578	552	60a393f093b4
1788478071	472547	552	bca2ddf42fa8
